created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Dec 11 16:47:47 +0000 2023;1734253657699561543;"Katanya sepakat kalau Jokowi itu petugas partai. Kenapa melempem?? Kurang masif?? Ganjar kalau gak ada clue "uban" dr Jokowi mana mungkin bisa jadi capres... 🤭🤭🤭";0;0;0;1;in;1289204505389629440;1734253657699561543;love888910;https://twitter.com/love888910/status/1734253657699561543
Mon Dec 11 16:46:36 +0000 2023;1734253357894971851;"Tim Pemenangan Nasional (TPN) Ganjar-Mahfud mengakui bahwa perlu memperkuat asosiasi antara Presiden Joko Widodo dan Ganjar Pranowo, demi menggenjot elektabilitas capres nomor urut 3 itu. &lt  #GanjarPranowo #Jokowi #Pemilu2024KCM #JernihMemilih  https://t.co/Cn4RqUPnLD";14;29;4;17;in;23343960;1734253357894971851;kompascom;https://twitter.com/kompascom/status/1734253357894971851
Mon Dec 11 16:46:23 +0000 2023;1734253307303227547;"Capres Ganjar Minta Gen Z Perkuat Literasi Digital Untuk Masa Depan IKN  Raffi Ahmad Kembalikan Tubuhku ABANG PERGI DULU BEM UGM Litbang Kompas GOTO TikTok Shop Ajay Survey https://t.co/CUuVhXNE27";0;0;1;1;in;1639178213019746304;1734253307303227547;DarmayaR123;https://twitter.com/DarmayaR123/status/1734253307303227547
Mon Dec 11 16:46:00 +0000 2023;1734253209961808248;"Ganjar Pranowo adalah capres yang peduli akan kelompok perempuan  #GanjarPerangiKorupsi #BesokShopee1212 Kembalikan Tubuhku Raffi Ahmad WhatsApp TikTok Shop SEE YOU IN 2025 Park Jimin Min Yoongi YES SIR CAPTAIN TAEHYUNG MY OT7 RM and V 2seok JIMIN JIMIN https://t.co/afRc8rn8JD";0;0;1;1;in;1686546932423073792;1734253209961808248;SulselGanjarID;https://twitter.com/SulselGanjarID/status/1734253209961808248
Mon Dec 11 16:45:25 +0000 2023;1734253062405898484;"Ganjar Pranowo-Mahfud MD, pemimpin terbaik! Capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734253062405898484;BruniD60992;https://twitter.com/BruniD60992/status/1734253062405898484
Mon Dec 11 16:45:25 +0000 2023;1734253061793628368;"Ganjar Pranowo-Mahfud MD, pemimpin terbaik! Capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734253061793628368;LastraPent71298;https://twitter.com/LastraPent71298/status/1734253061793628368
Mon Dec 11 16:45:24 +0000 2023;1734253058228371873;"Ganjar Pranowo-Mahfud MD, pemimpin terbaik! Capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734253058228371873;MorozWade46512;https://twitter.com/MorozWade46512/status/1734253058228371873
Mon Dec 11 16:40:23 +0000 2023;1734251796007186903;"Pemimpin hebat Ya Ganjar Pranowo-Mahfud MD, Capres teruji dengan visi misi jelas Bukan Tukang Joget. #IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734251796007186903;BruniD60992;https://twitter.com/BruniD60992/status/1734251796007186903
Mon Dec 11 16:40:21 +0000 2023;1734251785139745297;"Pemimpin hebat Ya Ganjar Pranowo-Mahfud MD, Capres teruji dengan visi misi jelas Bukan Tukang Joget. #IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734251785139745297;LastraPent71298;https://twitter.com/LastraPent71298/status/1734251785139745297
Mon Dec 11 16:40:20 +0000 2023;1734251781616529852;"Pemimpin hebat Ya Ganjar Pranowo-Mahfud MD, Capres teruji dengan visi misi jelas Bukan Tukang Joget. #IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734251781616529852;MorozWade46512;https://twitter.com/MorozWade46512/status/1734251781616529852
Mon Dec 11 16:39:11 +0000 2023;1734251492477989263;"Calon Presiden Ganjar Pranowo mengkritik sistem perpajakan Indonesia yang disebutnya rumit. Ganjar menyebut perpajakan harusnya menggunakan sistem digitalisasi. https://t.co/11but2aZdO";0;0;0;0;in;135795460;1734251492477989263;detikfinance;https://twitter.com/detikfinance/status/1734251492477989263
Mon Dec 11 16:38:41 +0000 2023;1734251365852127528;"@Jason_scalper @Yattie2023 @malau_lenny @ChallsOfrivia @kangdede78 @jokowi @PDI_Perjuangan Nah itulah "jelek"nya ganjar, hanya untuk sebuah tiket capres dr partainya dia rela jual integritasnya untuk disebut petugas partai   Pdhl kl ga ada kasus pildun u20, gw prediksi saat ini elektabilitasnya pasti dah diatas 50%, wong saat itu jelas pak Jokowi ada untuk dia";0;1;0;1;in;1509305295746797568;1734019652186161345;HaramAsoy;https://twitter.com/HaramAsoy/status/1734251365852127528
Mon Dec 11 16:37:25 +0000 2023;1734251048238457003;"@BurhanMuhtadi Padahal si anies ,ganjar itu di calon presiden karena kasil survey di 3 besar teruus,klo kaga ada di survey itu orang2 yakiin kaga bakal mau ada yg nyalonin,cnnth gatot tuh,nafsu doang tp di survey kaga nongol,boro2 ada yg nyalonin,yg lirik jg ogah,pdhl hmpr tiap tahun jualan PKI";0;0;0;0;in;1584919825276862464;1734213900059787465;bajilnurdin;https://twitter.com/bajilnurdin/status/1734251048238457003
Mon Dec 11 16:35:56 +0000 2023;1734250676132405337;"Nggak rugi deh dukung Ganjar-Mahfud, calon presiden yang serius dalam melawan pungutan liar. Kepala sekolah SMK 1 Sale jadi bukti kuatnya! @kukikendi  SatSet Bareng GAMA https://t.co/TpIAmU81la";0;0;0;0;in;1686930478681800704;1734250676132405337;avaluna180008;https://twitter.com/avaluna180008/status/1734250676132405337
Mon Dec 11 16:34:08 +0000 2023;1734250220916261287;"Calon presiden nomor urut 3, Ganjar Pranowo telah menentukan sikap bahwa dirinya akan melanjutkan program hilirisasi Jokowi apabila terpilih menjadi presiden pada pemilu 2024 mendatang.https://t.co/BOhaDWunbP";0;0;0;0;in;423220305;1734250220916261287;ANTARABengkulu;https://twitter.com/ANTARABengkulu/status/1734250220916261287
Mon Dec 11 16:33:05 +0000 2023;1734249958206017644;"ALERTA !! Untuk Pendukung Capres 03  Pak Ganjar dan Pak Mahfud  jangan  pernah ngelawan 2 orang ini : 1. orang baik 2. orang cantik Rugi sendiri   - Bambang Pacul was Here -";0;0;0;0;in;1205898638871810049;1734249958206017644;cubitisme;https://twitter.com/cubitisme/status/1734249958206017644
Mon Dec 11 16:32:57 +0000 2023;1734249923972075701;"@Anak__Ogi Saya sangat setuju bahwa Ganjar Mahfud adalah pasangan calon yang paling idealis untuk membawa perubahan positif di Indonesia. Keyakinan dan komitmen mereka untuk memerangi korupsi dan pungli sangat menginspirasi. #GanjarHajarKoruptor! 💙🇮🇩";0;0;0;0;in;1477838274907365376;1734063969697190393;bigwinnn_picker;https://twitter.com/bigwinnn_picker/status/1734249923972075701
Mon Dec 11 16:31:42 +0000 2023;1734249610951147911;"Mahfud MD hadir sebagai nara sumber pada acara dialog bersama warga di Saung Coet, Desa Cigugur Girang, Kecamatan Parongpong, Kabupaten Bandung Barat (KBB) pada Minggu (10/12/2023).  Acara dialog yang dihadiri cawapres pasangan capres Ganjar Pranowo yang diusung PDIP, PPP, Partai… https://t.co/zx5dlf1pI5";0;0;8;10;in;4200694752;1734249610951147911;Ari3Pras;https://twitter.com/Ari3Pras/status/1734249610951147911
Mon Dec 11 16:31:26 +0000 2023;1734249544416919720;"Malam ini, panggung debat Capres 2023 akan memanas dengan tema penuh tantangan: Hukum HAM, Pemerintahan Pemberantasan Korupsi, dan Penguatan Demokrasi. Ganjar-Mahfud siap mempertaruhkan gagasan dan solusi mereka.   Yuk, Bung dan Jeng, saksikan ketajaman argumen serta kepiawaian… https://t.co/PpX1B6y5HF";0;0;0;0;in;2883691224;1734249544416919720;DPPBMI;https://twitter.com/DPPBMI/status/1734249544416919720
Mon Dec 11 16:30:42 +0000 2023;1734249360299356573;"Pemimpin terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734249360299356573;LastraPent71298;https://twitter.com/LastraPent71298/status/1734249360299356573
Mon Dec 11 16:30:42 +0000 2023;1734249358088958356;"Pemimpin terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734249358088958356;MorozWade46512;https://twitter.com/MorozWade46512/status/1734249358088958356
Mon Dec 11 16:30:39 +0000 2023;1734249347154407906;"Pemimpin terpercaya! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Solusi cerdas untuk kemajuan bangsa.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734249347154407906;BruniD60992;https://twitter.com/BruniD60992/status/1734249347154407906
Mon Dec 11 16:28:02 +0000 2023;1734248685989745028;"@M45Broo Kita iyakan saja. Elektabilitas PDI Perjuangan lebih 20 persen,selama ini yang memilih partai ini akan memilih calon yang diusung,jadi 15 persen Ganjar berbanding terbalik dengan 20 persen partai,agak lucu sih,tapi ya itulah survey 😄";0;0;0;0;in;1580114053581901824;1734025639274131857;RianiNurAisyah;https://twitter.com/RianiNurAisyah/status/1734248685989745028
Mon Dec 11 16:25:18 +0000 2023;1734248000682078719;"Ganjar Pranowo-Mahfud MD, pilihan cerdas! Capres teruji, visi misi jelas. Memimpin Indonesia ke arah yang lebih baik.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734248000682078719;MorozWade46512;https://twitter.com/MorozWade46512/status/1734248000682078719
Mon Dec 11 16:25:17 +0000 2023;1734247994529116348;"Ganjar Pranowo-Mahfud MD, pilihan cerdas! Capres teruji, visi misi jelas. Memimpin Indonesia ke arah yang lebih baik.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734247994529116348;BruniD60992;https://twitter.com/BruniD60992/status/1734247994529116348
Mon Dec 11 16:25:17 +0000 2023;1734247994520727996;"Ganjar Pranowo-Mahfud MD, pilihan cerdas! Capres teruji, visi misi jelas. Memimpin Indonesia ke arah yang lebih baik.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734247994520727996;LastraPent71298;https://twitter.com/LastraPent71298/status/1734247994520727996
Mon Dec 11 16:20:21 +0000 2023;1734246753002574084;"Pilih yang terbaik! Ganjar Pranowo-Mahfud MD, capres teruji dengan visi misi jelas. Solusi cerdas untuk masa depan yang lebih baik.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734246753002574084;BruniD60992;https://twitter.com/BruniD60992/status/1734246753002574084
Mon Dec 11 16:20:21 +0000 2023;1734246752532758852;"Pilih yang terbaik! Ganjar Pranowo-Mahfud MD, capres teruji dengan visi misi jelas. Solusi cerdas untuk masa depan yang lebih baik.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734246752532758852;LastraPent71298;https://twitter.com/LastraPent71298/status/1734246752532758852
Mon Dec 11 16:20:20 +0000 2023;1734246749848416608;"Pilih yang terbaik! Ganjar Pranowo-Mahfud MD, capres teruji dengan visi misi jelas. Solusi cerdas untuk masa depan yang lebih baik.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734246749848416608;MorozWade46512;https://twitter.com/MorozWade46512/status/1734246749848416608
Mon Dec 11 16:19:38 +0000 2023;1734246574392590622;"Briefing survey bisa saja dalam bentuk,   "Prabowo-Gibran akan melanjutkan program BLT, Anies mengusung perubahan, Ganjar... Jika pemilu Presiden diselenggarakan saat ini, pasangan  capres-cawapres yg mana yg akan anda pilih"";0;0;0;2;in;1336862676983562240;1734246574392590622;GaTypoLagi;https://twitter.com/GaTypoLagi/status/1734246574392590622
Mon Dec 11 16:18:02 +0000 2023;1734246171395383320;"Bangga jadi warga negara Indonesia punya calon presiden seperti Ganjar yang fokus benahi pendidikan tanpa korupsi. @khaeisr  SatSet Bareng GAMA https://t.co/AySScFtnJB";0;0;0;0;in;1688084323310907392;1734246171395383320;avinaditaaa;https://twitter.com/avinaditaaa/status/1734246171395383320
Mon Dec 11 16:15:23 +0000 2023;1734245505926942904;"Pemimpin terbaik! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Pilihan bijaksana untuk kemajuan bangsa.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734245505926942904;BruniD60992;https://twitter.com/BruniD60992/status/1734245505926942904
Mon Dec 11 16:15:23 +0000 2023;1734245505717227854;"Pemimpin terbaik! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Pilihan bijaksana untuk kemajuan bangsa.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734245505717227854;MorozWade46512;https://twitter.com/MorozWade46512/status/1734245505717227854
Mon Dec 11 16:15:23 +0000 2023;1734245502852427919;"Pemimpin terbaik! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Pilihan bijaksana untuk kemajuan bangsa.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734245502852427919;LastraPent71298;https://twitter.com/LastraPent71298/status/1734245502852427919
Mon Dec 11 16:11:30 +0000 2023;1734244528587165955;"Keberhasilan Ganjar dalam memimpin Jawa Tengah menunjukkan kapabilitasnya sebagai calon presiden. @ajuncukjaema  SatSet Bareng GAMA https://t.co/SQVesb7ZVq";0;0;0;0;in;1687376524574605312;1734244528587165955;mhswarinta;https://twitter.com/mhswarinta/status/1734244528587165955
Mon Dec 11 16:11:05 +0000 2023;1734244420378316883;"@FayaAtika Ada yg aneh jika dilihat dari lawan anatara capres 01 vs capres 03 dan cawapres 01 vs cawapres 03 Anies vs Ganjar,, secara Ganjar unggul Cak imin vs Mahfud secara Mahfud unggul Tapi kenapa paslon 03 bisa di bawah 01 persentasenya,, inimah survey titipan";0;0;0;0;in;1462947834139795458;1734012705483481580;SyamsuR74460385;https://twitter.com/SyamsuR74460385/status/1734244420378316883
Mon Dec 11 16:10:55 +0000 2023;1734244379618115792;"Ganjar-Mahfud, bukan hanya sekadar pasangan capres cawapres, tapi pasangan yang serius menghapus pungutan liar! @kristygo_  SatSet Bareng GAMA https://t.co/EnYbo81oNI";0;0;0;0;in;1687402159317594112;1734244379618115792;fatulharimunn;https://twitter.com/fatulharimunn/status/1734244379618115792
Mon Dec 11 16:10:23 +0000 2023;1734244245366587432;"Ganjar Pranowo-Mahfud MD, pilih capres teruji! Visi misi yang jelas, solusi cerdas untuk masa depan yang lebih baik.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734244245366587432;LastraPent71298;https://twitter.com/LastraPent71298/status/1734244245366587432
Mon Dec 11 16:10:20 +0000 2023;1734244233672855873;"Ganjar Pranowo-Mahfud MD, pilih capres teruji! Visi misi yang jelas, solusi cerdas untuk masa depan yang lebih baik.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734244233672855873;BruniD60992;https://twitter.com/BruniD60992/status/1734244233672855873
Mon Dec 11 16:10:20 +0000 2023;1734244233387663538;"Ganjar Pranowo-Mahfud MD, pilih capres teruji! Visi misi yang jelas, solusi cerdas untuk masa depan yang lebih baik.#TemanAlamGanjar #GanjarPranowoPilihanUmat #JNK #AtikohIbuNegara https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734244233387663538;MorozWade46512;https://twitter.com/MorozWade46512/status/1734244233387663538
Mon Dec 11 16:04:46 +0000 2023;1734242831655440761;"Pilih bijaksana! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Masa depan cerah dengan pemimpin berkualitas.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/Cp8bnczCXl";0;0;0;0;in;1720440291411312640;1734242831655440761;LastraPent71298;https://twitter.com/LastraPent71298/status/1734242831655440761
Mon Dec 11 16:04:38 +0000 2023;1734242798809809065;"Pilih bijaksana! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Masa depan cerah dengan pemimpin berkualitas.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/i40yFvnnou";0;0;0;0;in;1720440350043426816;1734242798809809065;BruniD60992;https://twitter.com/BruniD60992/status/1734242798809809065
Mon Dec 11 16:04:34 +0000 2023;1734242782770872487;"Pilih bijaksana! Ganjar Pranowo-Mahfud MD, capres teruji, visi misi jelas. Masa depan cerah dengan pemimpin berkualitas.#IndonesiaHebat #GanjarPranowoPilihanUmat #JNK https://t.co/t1VGbHM2AP";0;0;0;0;in;1720440165032685568;1734242782770872487;MorozWade46512;https://twitter.com/MorozWade46512/status/1734242782770872487
Mon Dec 11 16:04:08 +0000 2023;1734242671588483321;"Ganjar adalah capres yang tekankan pentingnya pendidikan moral dan etik sejak dini https://t.co/fCzZjV3hq6";0;0;0;0;in;1408274397194964995;1734242671588483321;mimicutiiee;https://twitter.com/mimicutiiee/status/1734242671588483321
Mon Dec 11 16:01:20 +0000 2023;1734241968979685384;"Ganjar, calon presiden yang punya nyali besar buat bersihin pendidikan dari pungutan liar. Keren abis! @KristiaWj  SatSet Bareng GAMA https://t.co/hpiJac6cg1";0;0;0;0;in;1687364861066633216;1734241968979685384;ranifarahhh;https://twitter.com/ranifarahhh/status/1734241968979685384
Mon Dec 11 15:58:43 +0000 2023;1734241311459528831;"Ketua Deputi Politik 5.0 TPN Ganjar-Mahfud, Andi Widjajanto menyampaikan capres nomor urut 3, Ganjar Pranowo melakoni sejumlah persiapan menghadapi debat perdana Pilpres 2024 di Komisi Pemilihan Umum (KPU) RI, Selasa (12/12/2023) besok. Kubu Ganjar pun pede alias percaya diri… https://t.co/IYpl1cTQHf";0;0;3;19;in;153407983;1734241311459528831;PDI_Perjuangan;https://twitter.com/PDI_Perjuangan/status/1734241311459528831
Mon Dec 11 15:58:24 +0000 2023;1734241230773743781;"Ulama Betawi Tokoh Nahdliyin Harapkan Capres Ganjar-Mahfud Bisa Kalahkan Anak Jokowi https://t.co/aLRN5bYxvZ via @Koran Bogor";0;0;0;0;in;1688093425533685760;1734241230773743781;koranbogor_;https://twitter.com/koranbogor_/status/1734241230773743781
Mon Dec 11 15:56:43 +0000 2023;1734240807060963360;"Dalam Ganjar, kita melihat bukan hanya seorang calon presiden, tapi pemimpin yang berani melawan praktek-praktek yang merugikan rakyat. @kaii_Echan  SatSet Bareng GAMA https://t.co/ww46HlPOIs";0;0;0;0;in;1691395847186182144;1734240807060963360;ratu_sulas43329;https://twitter.com/ratu_sulas43329/status/1734240807060963360
Mon Dec 11 15:55:20 +0000 2023;1734240459248357668;"Pak ganjar ini capres yang paling beda menurut saya, beliau berani memberantas para koruptor di Indonesia dan itu menjadi salah satu bukti bahwa pak ganjar ini layak dipilih. #GanjarHajarKoruptor https://t.co/2auAJn9fQW";0;0;0;0;in;1556893854892457985;1734240459248357668;galangmhndra;https://twitter.com/galangmhndra/status/1734240459248357668
Mon Dec 11 15:53:34 +0000 2023;1734240014152991069;"@YRadianto Gw msh sangat optimis diujung kontestasi capres/cawapres..Ganjar Mahfud yg akan menang &amp  meraih suara terbanyak..paslon 2 boleh2 saja mengklaim mrk menang survey..ingat ini hanya survey..blm realnya dilapangan.. #GanjarMahfudM3nang  🤟🤟🤟";0;1;1;15;in;1314938229527736320;1734230845987459128;putucangkiriku;https://twitter.com/putucangkiriku/status/1734240014152991069
Mon Dec 11 15:53:30 +0000 2023;1734239998633980363;"ga usah denial dgn hasil survey dari lembaga yg kredibel  jadikan itu cambuk agar kita semakin gencar promosi Ganjar Mahfud sekaligus edukasi di lapangan bahwa ada  Capres Penculik Aktivis dan Cawapresnya cacat hukum krn MK   dan ada capres pemakai politik identitas   #gaspol";0;0;0;0;in;1613367553266708480;1734239998633980363;jhonjimbut;https://twitter.com/jhonjimbut/status/1734239998633980363
Mon Dec 11 15:52:11 +0000 2023;1734239663639146983;"Prediksi Jurus Anies, Prabowo, Ganjar di Debat Perdana Capres Besok https://t.co/JVTgbDEEhW";0;0;0;4;in;17128975;1734239663639146983;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1734239663639146983
Mon Dec 11 15:51:28 +0000 2023;1734239486622699799;"@Melihat_Indo Rakyat pun tau pasangan ganjar mahfud teh calon pemimpin yang terbaik selalu jujur";0;0;0;0;in;1708768197418405888;1734191133524398412;Ratu378762;https://twitter.com/Ratu378762/status/1734239486622699799
Mon Dec 11 15:51:15 +0000 2023;1734239432285516037;"Capres nomor urut tiga Pak @ganjarpranowo mengisi akhir pekannya dgn berolahraga mengitari kawasan CFD Sudirman-Thamrin Jakarta, Minggu (10/12/2023) pagi &amp  bertemu dgn Ibu Siti penjual kaos kaki asal Solo dimana Pak Ganjar memborong dagangan Ibu Siti. #SahabatGanjar  Goto BEM UGM https://t.co/vd6CBQ40w5";0;0;4;5;in;1496839988365111298;1734239432285516037;TracyPedas;https://twitter.com/TracyPedas/status/1734239432285516037
Mon Dec 11 15:51:04 +0000 2023;1734239385053479311;"@SINDOnews @ganjarpranowo Pak Ganjar-mahfud capres terbaik";0;0;0;0;in;1700818796972498944;1734168147224318026;Rafikaa02_;https://twitter.com/Rafikaa02_/status/1734239385053479311
Mon Dec 11 15:50:00 +0000 2023;1734239116211237120;"@SINDOnews @ganjarpranowo Pak Ganjar Calon pemimpin ku";0;0;0;0;in;1660964724379639808;1734168147224318026;HermiyaniW34788;https://twitter.com/HermiyaniW34788/status/1734239116211237120
Mon Dec 11 15:47:30 +0000 2023;1734238485710778862;"Sahabat, Cawapres Mahfud MD menyatakan bahwa ia bersama Capres Ganjar Pranowo akan melakukan tindakan nyata dalam pemberantasan korupsi, yang ia sebut dengan istilah gaspol, apabila memenangi Pilpres 2024.  #SahabatGanjar #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/ItsLGdhH8v";0;0;1;1;in;3827798354;1734238485710778862;Marbot_Udien;https://twitter.com/Marbot_Udien/status/1734238485710778862
Mon Dec 11 15:46:20 +0000 2023;1734238191325163968;"Disaat capres lain dateng dengan janji manis di mulu, Ganjar mahfud datang dengan gagasan hebat#GanjarHanjarKoruptor https://t.co/38rymVY85y";0;0;0;0;in;1482690896747728902;1734238191325163968;AgfaSativa;https://twitter.com/AgfaSativa/status/1734238191325163968
Mon Dec 11 15:45:14 +0000 2023;1734237918246629627;"Repost dari Capres yang diusung Partai Perindo -- Bapak Ganjar Pranowo  (@ganjarpranowo)  https://t.co/BTVoo4NGmf  #LanjutGan #Lebihbaik #Ganjar  #GanjarPranowo #HitamPutih #HitamPutihGanjar #GerakCepatGanjarMahfud #IndonesiaLebihBaik https://t.co/X5HBfLM2nn";0;0;0;0;in;88593647;1734237918246629627;mnctrijaya;https://twitter.com/mnctrijaya/status/1734237918246629627
Mon Dec 11 15:42:22 +0000 2023;1734237194712482241;"Ratusan pengusaha yg tergabung dlm Apindo mendukung capres nomor urut 3, Ganjar Pranowo utk mewujudkan kepastian dan penegakan hukum, karena itu adalah kunci sukses pertumbuhan ekonomi di Indonesia  #GANTARI🇮🇩 #GanjarMahfudM3nang   https://t.co/DukC32rGqB";0;1;1;2;in;1255462834466697216;1734237194712482241;otnayram_me;https://twitter.com/otnayram_me/status/1734237194712482241
Mon Dec 11 15:42:09 +0000 2023;1734237141381824804;"@Nduklala2 dari itu terbukti bahwa pak ganjar memang calon pemimpin yang baik🔥";0;0;0;0;in;1556893854892457985;1734071790794903600;galangmhndra;https://twitter.com/galangmhndra/status/1734237141381824804
Mon Dec 11 15:38:37 +0000 2023;1734236252449509753;"@officialinews_ Ganjar-Mahfud, bukan cuma capres-cawapres, tapi duo kece yang bakalan bawa indonesia makmur! pasti m3nang 🤟";0;0;0;1;in;1300369428941598720;1734157325789790298;andrahmad09;https://twitter.com/andrahmad09/status/1734236252449509753
Mon Dec 11 15:38:19 +0000 2023;1734236174028587095;"@Eprilia5523 Merinding kalau denger teriakan Pak Ganjar Pak Ganjar Capres kita..... Salam 🤟";0;1;0;2;in;1668902288650551296;1734229858979639406;A_faridzi87;https://twitter.com/A_faridzi87/status/1734236174028587095
Mon Dec 11 15:37:08 +0000 2023;1734235878447612341;"@nongandah mereka adalah pasangan calon yang hanya menang di survey saat ini, ... tetapi yang akan keluar sebagai pemenang di akhir pertarungan nanti adalah Ganjar Mafud senagai R1 dan Ri2, amen.";0;0;0;3;in;1475844703463477248;1734112131635921221;Ristha1368;https://twitter.com/Ristha1368/status/1734235878447612341
Mon Dec 11 15:35:59 +0000 2023;1734235588906344773;"@BangPakat Keasyikan menyerang keluarga pak Jokowi Lupa mengkampanyekan capres Ganjar Saya suka dengan statement anda walaupun saya belum tentukan pilihan";0;0;0;1;in;1678017537307734016;1734217316488073472;cembok260383;https://twitter.com/cembok260383/status/1734235588906344773
Mon Dec 11 15:35:56 +0000 2023;1734235574696075411;"Lembaga survei Poltracking Indonesia memperkirakan pertarungan sengit pada Pilpres 2024 diperkirakan justru akan berlangsung antara kubu pasangan capres-cawapres nomor 1 Anies-Muhaimin dengan pasangan nomor urut 3 Ganjar-Mahfud. &lt  #Pemilu2024KCM   https://t.co/pioloP60WY";0;0;0;0;in;23343960;1734235574696075411;kompascom;https://twitter.com/kompascom/status/1734235574696075411
Mon Dec 11 15:35:42 +0000 2023;1734235517116686561;"@officialinews_ Calon Pemimpin yang bijaksana dalam situasi apapun GANJAR-MAHFUD Bisa m3nang";0;0;0;0;in;1730610270802976768;1734157325789790298;andinjayy;https://twitter.com/andinjayy/status/1734235517116686561
Mon Dec 11 15:34:43 +0000 2023;1734235268440522760;"Survei Poltracking Indonesia memperkirakan pasangan capres-cawapres nomor urut 2 Prabowo-Gibran bakal mendapat limpahan suara cukup besar jika 2 pesaing mereka, yakni Anies-Muhaimin dan Ganjar-Mahfud, tak lolos ke putaran kedua Pilpres 2024. &lt  #Pemilu2024 https://t.co/5IhkkYGR74";0;2;0;0;in;23343960;1734235268440522760;kompascom;https://twitter.com/kompascom/status/1734235268440522760
